tab 	magic_measurements
measurement_temp	er_citation_names	magic_software_packages	measurement_number	measurement_standard	er_site_name	er_sample_name	treatment_temp	magic_instrument_codes	er_location_name	measurement_magn_moment	measurement_flag	magic_experiment_name	measurement_lab_field_dc	er_specimen_name	treatment_dc_field	magic_method_codes	er_scientist_mail_names
273	This study	pmagpy-1.43b	192	u			273	SIO-Maud	unknown	-3.470e-08	g	M428:LP-HYS	-2.628e-01	M428		LP-HYS	
273	This study	pmagpy-1.43b	193	u			273	SIO-Maud	unknown	-3.474e-08	g	M428:LP-HYS	-2.668e-01	M428		LP-HYS	
273	This study	pmagpy-1.43b	194	u			273	SIO-Maud	unknown	-3.483e-08	g	M428:LP-HYS	-2.708e-01	M428		LP-HYS	
273	This study	pmagpy-1.43b	195	u			273	SIO-Maud	unknown	-3.490e-08	g	M428:LP-HYS	-2.748e-01	M428		LP-HYS	
273	This study	pmagpy-1.43b	196	u			273	SIO-Maud	unknown	-3.499e-08	g	M428:LP-HYS	-2.788e-01	M428		LP-HYS	
273	This study	pmagpy-1.43b	197	u			273	SIO-Maud	unknown	-3.501e-08	g	M428:LP-HYS	-2.828e-01	M428		LP-HYS	
273	This study	pmagpy-1.43b	198	u			273	SIO-Maud	unknown	-3.507e-08	g	M428:LP-HYS	-2.868e-01	M428		LP-HYS	
273	This study	pmagpy-1.43b	199	u			273	SIO-Maud	unknown	-3.515e-08	g	M428:LP-HYS	-2.908e-01	M428		LP-HYS	
273	This study	pmagpy-1.43b	200	u			273	SIO-Maud	unknown	-3.514e-08	g	M428:LP-HYS	-2.948e-01	M428		LP-HYS	
273	This study	pmagpy-1.43b	201	u			273	SIO-Maud	unknown	-3.520e-08	g	M428:LP-HYS	-2.988e-01	M428		LP-HYS	
273	This study	pmagpy-1.43b	202	u			273	SIO-Maud	unknown	-3.526e-08	g	M428:LP-HYS	-3.028e-01	M428		LP-HYS	
273	This study	pmagpy-1.43b	203	u			273	SIO-Maud	unknown	-3.523e-08	g	M428:LP-HYS	-3.068e-01	M428		LP-HYS	
273	This study	pmagpy-1.43b	204	u			273	SIO-Maud	unknown	-3.528e-08	g	M428:LP-HYS	-3.108e-01	M428		LP-HYS	
273	This study	pmagpy-1.43b	205	u			273	SIO-Maud	unknown	-3.532e-08	g	M428:LP-HYS	-3.148e-01	M428		LP-HYS	
273	This study	pmagpy-1.43b	206	u			273	SIO-Maud	unknown	-3.538e-08	g	M428:LP-HYS	-3.188e-01	M428		LP-HYS	
273	This study	pmagpy-1.43b	207	u			273	SIO-Maud	unknown	-3.535e-08	g	M428:LP-HYS	-3.228e-01	M428		LP-HYS	
273	This study	pmagpy-1.43b	208	u			273	SIO-Maud	unknown	-3.536e-08	g	M428:LP-HYS	-3.268e-01	M428		LP-HYS	
273	This study	pmagpy-1.43b	209	u			273	SIO-Maud	unknown	-3.539e-08	g	M428:LP-HYS	-3.308e-01	M428		LP-HYS	
273	This study	pmagpy-1.43b	210	u			273	SIO-Maud	unknown	-3.546e-08	g	M428:LP-HYS	-3.348e-01	M428		LP-HYS	
273	This study	pmagpy-1.43b	211	u			273	SIO-Maud	unknown	-3.544e-08	g	M428:LP-HYS	-3.388e-01	M428		LP-HYS	
273	This study	pmagpy-1.43b	212	u			273	SIO-Maud	unknown	-3.547e-08	g	M428:LP-HYS	-3.428e-01	M428		LP-HYS	
273	This study	pmagpy-1.43b	213	u			273	SIO-Maud	unknown	-3.546e-08	g	M428:LP-HYS	-3.468e-01	M428		LP-HYS	
273	This study	pmagpy-1.43b	214	u			273	SIO-Maud	unknown	-3.552e-08	g	M428:LP-HYS	-3.508e-01	M428		LP-HYS	
273	This study	pmagpy-1.43b	215	u			273	SIO-Maud	unknown	-3.551e-08	g	M428:LP-HYS	-3.548e-01	M428		LP-HYS	
273	This study	pmagpy-1.43b	216	u			273	SIO-Maud	unknown	-3.555e-08	g	M428:LP-HYS	-3.588e-01	M428		LP-HYS	
273	This study	pmagpy-1.43b	217	u			273	SIO-Maud	unknown	-3.555e-08	g	M428:LP-HYS	-3.628e-01	M428		LP-HYS	
273	This study	pmagpy-1.43b	218	u			273	SIO-Maud	unknown	-3.551e-08	g	M428:LP-HYS	-3.668e-01	M428		LP-HYS	
273	This study	pmagpy-1.43b	219	u			273	SIO-Maud	unknown	-3.552e-08	g	M428:LP-HYS	-3.708e-01	M428		LP-HYS	
273	This study	pmagpy-1.43b	220	u			273	SIO-Maud	unknown	-3.549e-08	g	M428:LP-HYS	-3.748e-01	M428		LP-HYS	
273	This study	pmagpy-1.43b	221	u			273	SIO-Maud	unknown	-3.555e-08	g	M428:LP-HYS	-3.787e-01	M428		LP-HYS	
273	This study	pmagpy-1.43b	222	u			273	SIO-Maud	unknown	-3.554e-08	g	M428:LP-HYS	-3.827e-01	M428		LP-HYS	
273	This study	pmagpy-1.43b	223	u			273	SIO-Maud	unknown	-3.548e-08	g	M428:LP-HYS	-3.867e-01	M428		LP-HYS	
273	This study	pmagpy-1.43b	224	u			273	SIO-Maud	unknown	-3.547e-08	g	M428:LP-HYS	-3.907e-01	M428		LP-HYS	
273	This study	pmagpy-1.43b	225	u			273	SIO-Maud	unknown	-3.546e-08	g	M428:LP-HYS	-3.947e-01	M428		LP-HYS	
273	This study	pmagpy-1.43b	226	u			273	SIO-Maud	unknown	-3.548e-08	g	M428:LP-HYS	-3.987e-01	M428		LP-HYS	
273	This study	pmagpy-1.43b	227	u			273	SIO-Maud	unknown	-3.546e-08	g	M428:LP-HYS	-4.027e-01	M428		LP-HYS	
273	This study	pmagpy-1.43b	228	u			273	SIO-Maud	unknown	-3.544e-08	g	M428:LP-HYS	-4.067e-01	M428		LP-HYS	
273	This study	pmagpy-1.43b	229	u			273	SIO-Maud	unknown	-3.546e-08	g	M428:LP-HYS	-4.108e-01	M428		LP-HYS	
273	This study	pmagpy-1.43b	230	u			273	SIO-Maud	unknown	-3.546e-08	g	M428:LP-HYS	-4.148e-01	M428		LP-HYS	
273	This study	pmagpy-1.43b	231	u			273	SIO-Maud	unknown	-3.541e-08	g	M428:LP-HYS	-4.188e-01	M428		LP-HYS	
273	This study	pmagpy-1.43b	232	u			273	SIO-Maud	unknown	-3.544e-08	g	M428:LP-HYS	-4.228e-01	M428		LP-HYS	
273	This study	pmagpy-1.43b	233	u			273	SIO-Maud	unknown	-3.536e-08	g	M428:LP-HYS	-4.268e-01	M428		LP-HYS	
273	This study	pmagpy-1.43b	234	u			273	SIO-Maud	unknown	-3.536e-08	g	M428:LP-HYS	-4.308e-01	M428		LP-HYS	
273	This study	pmagpy-1.43b	235	u			273	SIO-Maud	unknown	-3.535e-08	g	M428:LP-HYS	-4.347e-01	M428		LP-HYS	
273	This study	pmagpy-1.43b	236	u			273	SIO-Maud	unknown	-3.529e-08	g	M428:LP-HYS	-4.387e-01	M428		LP-HYS	
273	This study	pmagpy-1.43b	237	u			273	SIO-Maud	unknown	-3.527e-08	g	M428:LP-HYS	-4.427e-01	M428		LP-HYS	
273	This study	pmagpy-1.43b	238	u			273	SIO-Maud	unknown	-3.527e-08	g	M428:LP-HYS	-4.467e-01	M428		LP-HYS	
273	This study	pmagpy-1.43b	239	u			273	SIO-Maud	unknown	-3.519e-08	g	M428:LP-HYS	-4.507e-01	M428		LP-HYS	
273	This study	pmagpy-1.43b	240	u			273	SIO-Maud	unknown	-3.515e-08	g	M428:LP-HYS	-4.547e-01	M428		LP-HYS	
273	This study	pmagpy-1.43b	241	u			273	SIO-Maud	unknown	-3.512e-08	g	M428:LP-HYS	-4.587e-01	M428		LP-HYS	
273	This study	pmagpy-1.43b	242	u			273	SIO-Maud	unknown	-3.514e-08	g	M428:LP-HYS	-4.627e-01	M428		LP-HYS	
273	This study	pmagpy-1.43b	243	u			273	SIO-Maud	unknown	-3.512e-08	g	M428:LP-HYS	-4.667e-01	M428		LP-HYS	
273	This study	pmagpy-1.43b	244	u			273	SIO-Maud	unknown	-3.508e-08	g	M428:LP-HYS	-4.707e-01	M428		LP-HYS	
273	This study	pmagpy-1.43b	245	u			273	SIO-Maud	unknown	-3.508e-08	g	M428:LP-HYS	-4.747e-01	M428		LP-HYS	
273	This study	pmagpy-1.43b	246	u			273	SIO-Maud	unknown	-3.501e-08	g	M428:LP-HYS	-4.787e-01	M428		LP-HYS	
273	This study	pmagpy-1.43b	247	u			273	SIO-Maud	unknown	-3.502e-08	g	M428:LP-HYS	-4.827e-01	M428		LP-HYS	
273	This study	pmagpy-1.43b	248	u			273	SIO-Maud	unknown	-3.497e-08	g	M428:LP-HYS	-4.867e-01	M428		LP-HYS	
273	This study	pmagpy-1.43b	249	u			273	SIO-Maud	unknown	-3.487e-08	g	M428:LP-HYS	-4.907e-01	M428		LP-HYS	
273	This study	pmagpy-1.43b	250	u			273	SIO-Maud	unknown	-3.483e-08	g	M428:LP-HYS	-4.947e-01	M428		LP-HYS	
273	This study	pmagpy-1.43b	251	u			273	SIO-Maud	unknown	-3.483e-08	g	M428:LP-HYS	-4.997e-01	M428		LP-HYS	
273	This study	pmagpy-1.43b	252	u			273	SIO-Maud	unknown	-3.486e-08	g	M428:LP-HYS	-4.997e-01	M428		LP-HYS	
273	This study	pmagpy-1.43b	253	u			273	SIO-Maud	unknown	-3.490e-08	g	M428:LP-HYS	-4.967e-01	M428		LP-HYS	
273	This study	pmagpy-1.43b	254	u			273	SIO-Maud	unknown	-3.490e-08	g	M428:LP-HYS	-4.928e-01	M428		LP-HYS	
273	This study	pmagpy-1.43b	255	u			273	SIO-Maud	unknown	-3.494e-08	g	M428:LP-HYS	-4.888e-01	M428		LP-HYS	
273	This study	pmagpy-1.43b	256	u			273	SIO-Maud	unknown	-3.496e-08	g	M428:LP-HYS	-4.848e-01	M428		LP-HYS	
273	This study	pmagpy-1.43b	257	u			273	SIO-Maud	unknown	-3.499e-08	g	M428:LP-HYS	-4.808e-01	M428		LP-HYS	
273	This study	pmagpy-1.43b	258	u			273	SIO-Maud	unknown	-3.500e-08	g	M428:LP-HYS	-4.768e-01	M428		LP-HYS	
273	This study	pmagpy-1.43b	259	u			273	SIO-Maud	unknown	-3.510e-08	g	M428:LP-HYS	-4.728e-01	M428		LP-HYS	
273	This study	pmagpy-1.43b	260	u			273	SIO-Maud	unknown	-3.511e-08	g	M428:LP-HYS	-4.688e-01	M428		LP-HYS	
273	This study	pmagpy-1.43b	261	u			273	SIO-Maud	unknown	-3.511e-08	g	M428:LP-HYS	-4.648e-01	M428		LP-HYS	
273	This study	pmagpy-1.43b	262	u			273	SIO-Maud	unknown	-3.519e-08	g	M428:LP-HYS	-4.607e-01	M428		LP-HYS	
273	This study	pmagpy-1.43b	263	u			273	SIO-Maud	unknown	-3.529e-08	g	M428:LP-HYS	-4.567e-01	M428		LP-HYS	
273	This study	pmagpy-1.43b	264	u			273	SIO-Maud	unknown	-3.533e-08	g	M428:LP-HYS	-4.527e-01	M428		LP-HYS	
273	This study	pmagpy-1.43b	265	u			273	SIO-Maud	unknown	-3.532e-08	g	M428:LP-HYS	-4.487e-01	M428		LP-HYS	
273	This study	pmagpy-1.43b	266	u			273	SIO-Maud	unknown	-3.534e-08	g	M428:LP-HYS	-4.448e-01	M428		LP-HYS	
273	This study	pmagpy-1.43b	267	u			273	SIO-Maud	unknown	-3.536e-08	g	M428:LP-HYS	-4.408e-01	M428		LP-HYS	
273	This study	pmagpy-1.43b	268	u			273	SIO-Maud	unknown	-3.538e-08	g	M428:LP-HYS	-4.367e-01	M428		LP-HYS	
273	This study	pmagpy-1.43b	269	u			273	SIO-Maud	unknown	-3.541e-08	g	M428:LP-HYS	-4.328e-01	M428		LP-HYS	
273	This study	pmagpy-1.43b	270	u			273	SIO-Maud	unknown	-3.544e-08	g	M428:LP-HYS	-4.288e-01	M428		LP-HYS	
273	This study	pmagpy-1.43b	271	u			273	SIO-Maud	unknown	-3.547e-08	g	M428:LP-HYS	-4.248e-01	M428		LP-HYS	
273	This study	pmagpy-1.43b	272	u			273	SIO-Maud	unknown	-3.550e-08	g	M428:LP-HYS	-4.207e-01	M428		LP-HYS	
273	This study	pmagpy-1.43b	273	u			273	SIO-Maud	unknown	-3.548e-08	g	M428:LP-HYS	-4.167e-01	M428		LP-HYS	
273	This study	pmagpy-1.43b	274	u			273	SIO-Maud	unknown	-3.554e-08	g	M428:LP-HYS	-4.127e-01	M428		LP-HYS	
273	This study	pmagpy-1.43b	275	u			273	SIO-Maud	unknown	-3.554e-08	g	M428:LP-HYS	-4.087e-01	M428		LP-HYS	
273	This study	pmagpy-1.43b	276	u			273	SIO-Maud	unknown	-3.557e-08	g	M428:LP-HYS	-4.047e-01	M428		LP-HYS	
273	This study	pmagpy-1.43b	277	u			273	SIO-Maud	unknown	-3.568e-08	g	M428:LP-HYS	-4.007e-01	M428		LP-HYS	
273	This study	pmagpy-1.43b	278	u			273	SIO-Maud	unknown	-3.563e-08	g	M428:LP-HYS	-3.967e-01	M428		LP-HYS	
273	This study	pmagpy-1.43b	279	u			273	SIO-Maud	unknown	-3.560e-08	g	M428:LP-HYS	-3.927e-01	M428		LP-HYS	
273	This study	pmagpy-1.43b	280	u			273	SIO-Maud	unknown	-3.563e-08	g	M428:LP-HYS	-3.887e-01	M428		LP-HYS	
273	This study	pmagpy-1.43b	281	u			273	SIO-Maud	unknown	-3.563e-08	g	M428:LP-HYS	-3.847e-01	M428		LP-HYS	
273	This study	pmagpy-1.43b	282	u			273	SIO-Maud	unknown	-3.567e-08	g	M428:LP-HYS	-3.807e-01	M428		LP-HYS	
273	This study	pmagpy-1.43b	283	u			273	SIO-Maud	unknown	-3.563e-08	g	M428:LP-HYS	-3.767e-01	M428		LP-HYS	
273	This study	pmagpy-1.43b	284	u			273	SIO-Maud	unknown	-3.563e-08	g	M428:LP-HYS	-3.727e-01	M428		LP-HYS	
273	This study	pmagpy-1.43b	285	u			273	SIO-Maud	unknown	-3.564e-08	g	M428:LP-HYS	-3.687e-01	M428		LP-HYS	
273	This study	pmagpy-1.43b	286	u			273	SIO-Maud	unknown	-3.567e-08	g	M428:LP-HYS	-3.647e-01	M428		LP-HYS	
273	This study	pmagpy-1.43b	287	u			273	SIO-Maud	unknown	-3.570e-08	g	M428:LP-HYS	-3.607e-01	M428		LP-HYS	
273	This study	pmagpy-1.43b	288	u			273	SIO-Maud	unknown	-3.568e-08	g	M428:LP-HYS	-3.567e-01	M428		LP-HYS	
273	This study	pmagpy-1.43b	289	u			273	SIO-Maud	unknown	-3.571e-08	g	M428:LP-HYS	-3.527e-01	M428		LP-HYS	
273	This study	pmagpy-1.43b	290	u			273	SIO-Maud	unknown	-3.571e-08	g	M428:LP-HYS	-3.487e-01	M428		LP-HYS	
273	This study	pmagpy-1.43b	291	u			273	SIO-Maud	unknown	-3.573e-08	g	M428:LP-HYS	-3.447e-01	M428		LP-HYS	
273	This study	pmagpy-1.43b	292	u			273	SIO-Maud	unknown	-3.567e-08	g	M428:LP-HYS	-3.407e-01	M428		LP-HYS	
273	This study	pmagpy-1.43b	293	u			273	SIO-Maud	unknown	-3.566e-08	g	M428:LP-HYS	-3.367e-01	M428		LP-HYS	
273	This study	pmagpy-1.43b	294	u			273	SIO-Maud	unknown	-3.563e-08	g	M428:LP-HYS	-3.327e-01	M428		LP-HYS	
273	This study	pmagpy-1.43b	295	u			273	SIO-Maud	unknown	-3.565e-08	g	M428:LP-HYS	-3.287e-01	M428		LP-HYS	
273	This study	pmagpy-1.43b	296	u			273	SIO-Maud	unknown	-3.565e-08	g	M428:LP-HYS	-3.247e-01	M428		LP-HYS	
273	This study	pmagpy-1.43b	297	u			273	SIO-Maud	unknown	-3.567e-08	g	M428:LP-HYS	-3.207e-01	M428		LP-HYS	
273	This study	pmagpy-1.43b	298	u			273	SIO-Maud	unknown	-3.561e-08	g	M428:LP-HYS	-3.167e-01	M428		LP-HYS	
273	This study	pmagpy-1.43b	299	u			273	SIO-Maud	unknown	-3.558e-08	g	M428:LP-HYS	-3.127e-01	M428		LP-HYS	
273	This study	pmagpy-1.43b	300	u			273	SIO-Maud	unknown	-3.555e-08	g	M428:LP-HYS	-3.087e-01	M428		LP-HYS	
273	This study	pmagpy-1.43b	301	u			273	SIO-Maud	unknown	-3.556e-08	g	M428:LP-HYS	-3.047e-01	M428		LP-HYS	
273	This study	pmagpy-1.43b	302	u			273	SIO-Maud	unknown	-3.556e-08	g	M428:LP-HYS	-3.007e-01	M428		LP-HYS	
273	This study	pmagpy-1.43b	303	u			273	SIO-Maud	unknown	-3.553e-08	g	M428:LP-HYS	-2.967e-01	M428		LP-HYS	
273	This study	pmagpy-1.43b	304	u			273	SIO-Maud	unknown	-3.547e-08	g	M428:LP-HYS	-2.927e-01	M428		LP-HYS	
273	This study	pmagpy-1.43b	305	u			273	SIO-Maud	unknown	-3.542e-08	g	M428:LP-HYS	-2.887e-01	M428		LP-HYS	
273	This study	pmagpy-1.43b	306	u			273	SIO-Maud	unknown	-3.541e-08	g	M428:LP-HYS	-2.847e-01	M428		LP-HYS	
273	This study	pmagpy-1.43b	307	u			273	SIO-Maud	unknown	-3.540e-08	g	M428:LP-HYS	-2.807e-01	M428		LP-HYS	
273	This study	pmagpy-1.43b	308	u			273	SIO-Maud	unknown	-3.532e-08	g	M428:LP-HYS	-2.767e-01	M428		LP-HYS	
273	This study	pmagpy-1.43b	309	u			273	SIO-Maud	unknown	-3.524e-08	g	M428:LP-HYS	-2.727e-01	M428		LP-HYS	
273	This study	pmagpy-1.43b	310	u			273	SIO-Maud	unknown	-3.527e-08	g	M428:LP-HYS	-2.687e-01	M428		LP-HYS	
273	This study	pmagpy-1.43b	311	u			273	SIO-Maud	unknown	-3.518e-08	g	M428:LP-HYS	-2.647e-01	M428		LP-HYS	
273	This study	pmagpy-1.43b	312	u			273	SIO-Maud	unknown	-3.519e-08	g	M428:LP-HYS	-2.607e-01	M428		LP-HYS	
273	This study	pmagpy-1.43b	313	u			273	SIO-Maud	unknown	-3.510e-08	g	M428:LP-HYS	-2.567e-01	M428		LP-HYS	
273	This study	pmagpy-1.43b	314	u			273	SIO-Maud	unknown	-3.494e-08	g	M428:LP-HYS	-2.527e-01	M428		LP-HYS	
273	This study	pmagpy-1.43b	315	u			273	SIO-Maud	unknown	-3.485e-08	g	M428:LP-HYS	-2.487e-01	M428		LP-HYS	
273	This study	pmagpy-1.43b	316	u			273	SIO-Maud	unknown	-3.485e-08	g	M428:LP-HYS	-2.447e-01	M428		LP-HYS	
273	This study	pmagpy-1.43b	317	u			273	SIO-Maud	unknown	-3.478e-08	g	M428:LP-HYS	-2.408e-01	M428		LP-HYS	
273	This study	pmagpy-1.43b	318	u			273	SIO-Maud	unknown	-3.475e-08	g	M428:LP-HYS	-2.367e-01	M428		LP-HYS	
273	This study	pmagpy-1.43b	319	u			273	SIO-Maud	unknown	-3.463e-08	g	M428:LP-HYS	-2.327e-01	M428		LP-HYS	
273	This study	pmagpy-1.43b	320	u			273	SIO-Maud	unknown	-3.454e-08	g	M428:LP-HYS	-2.287e-01	M428		LP-HYS	
273	This study	pmagpy-1.43b	321	u			273	SIO-Maud	unknown	-3.446e-08	g	M428:LP-HYS	-2.247e-01	M428		LP-HYS	
273	This study	pmagpy-1.43b	322	u			273	SIO-Maud	unknown	-3.434e-08	g	M428:LP-HYS	-2.207e-01	M428		LP-HYS	
273	This study	pmagpy-1.43b	323	u			273	SIO-Maud	unknown	-3.428e-08	g	M428:LP-HYS	-2.167e-01	M428		LP-HYS	
273	This study	pmagpy-1.43b	324	u			273	SIO-Maud	unknown	-3.411e-08	g	M428:LP-HYS	-2.127e-01	M428		LP-HYS	
273	This study	pmagpy-1.43b	325	u			273	SIO-Maud	unknown	-3.409e-08	g	M428:LP-HYS	-2.087e-01	M428		LP-HYS	
273	This study	pmagpy-1.43b	326	u			273	SIO-Maud	unknown	-3.393e-08	g	M428:LP-HYS	-2.047e-01	M428		LP-HYS	
273	This study	pmagpy-1.43b	327	u			273	SIO-Maud	unknown	-3.378e-08	g	M428:LP-HYS	-2.007e-01	M428		LP-HYS	
273	This study	pmagpy-1.43b	328	u			273	SIO-Maud	unknown	-3.368e-08	g	M428:LP-HYS	-1.967e-01	M428		LP-HYS	
273	This study	pmagpy-1.43b	329	u			273	SIO-Maud	unknown	-3.357e-08	g	M428:LP-HYS	-1.927e-01	M428		LP-HYS	
273	This study	pmagpy-1.43b	330	u			273	SIO-Maud	unknown	-3.340e-08	g	M428:LP-HYS	-1.887e-01	M428		LP-HYS	
273	This study	pmagpy-1.43b	331	u			273	SIO-Maud	unknown	-3.326e-08	g	M428:LP-HYS	-1.847e-01	M428		LP-HYS	
273	This study	pmagpy-1.43b	332	u			273	SIO-Maud	unknown	-3.311e-08	g	M428:LP-HYS	-1.807e-01	M428		LP-HYS	
273	This study	pmagpy-1.43b	333	u			273	SIO-Maud	unknown	-3.294e-08	g	M428:LP-HYS	-1.767e-01	M428		LP-HYS	
273	This study	pmagpy-1.43b	334	u			273	SIO-Maud	unknown	-3.275e-08	g	M428:LP-HYS	-1.727e-01	M428		LP-HYS	
273	This study	pmagpy-1.43b	335	u			273	SIO-Maud	unknown	-3.256e-08	g	M428:LP-HYS	-1.687e-01	M428		LP-HYS	
273	This study	pmagpy-1.43b	336	u			273	SIO-Maud	unknown	-3.233e-08	g	M428:LP-HYS	-1.647e-01	M428		LP-HYS	
273	This study	pmagpy-1.43b	337	u			273	SIO-Maud	unknown	-3.213e-08	g	M428:LP-HYS	-1.607e-01	M428		LP-HYS	
273	This study	pmagpy-1.43b	338	u			273	SIO-Maud	unknown	-3.196e-08	g	M428:LP-HYS	-1.567e-01	M428		LP-HYS	
273	This study	pmagpy-1.43b	339	u			273	SIO-Maud	unknown	-3.175e-08	g	M428:LP-HYS	-1.527e-01	M428		LP-HYS	
273	This study	pmagpy-1.43b	340	u			273	SIO-Maud	unknown	-3.151e-08	g	M428:LP-HYS	-1.487e-01	M428		LP-HYS	
273	This study	pmagpy-1.43b	341	u			273	SIO-Maud	unknown	-3.130e-08	g	M428:LP-HYS	-1.447e-01	M428		LP-HYS	
273	This study	pmagpy-1.43b	342	u			273	SIO-Maud	unknown	-3.103e-08	g	M428:LP-HYS	-1.407e-01	M428		LP-HYS	
273	This study	pmagpy-1.43b	343	u			273	SIO-Maud	unknown	-3.074e-08	g	M428:LP-HYS	-1.367e-01	M428		LP-HYS	
273	This study	pmagpy-1.43b	344	u			273	SIO-Maud	unknown	-3.051e-08	g	M428:LP-HYS	-1.327e-01	M428		LP-HYS	
273	This study	pmagpy-1.43b	345	u			273	SIO-Maud	unknown	-3.017e-08	g	M428:LP-HYS	-1.287e-01	M428		LP-HYS	
273	This study	pmagpy-1.43b	346	u			273	SIO-Maud	unknown	-2.987e-08	g	M428:LP-HYS	-1.247e-01	M428		LP-HYS	
273	This study	pmagpy-1.43b	347	u			273	SIO-Maud	unknown	-2.958e-08	g	M428:LP-HYS	-1.207e-01	M428		LP-HYS	
273	This study	pmagpy-1.43b	348	u			273	SIO-Maud	unknown	-2.925e-08	g	M428:LP-HYS	-1.167e-01	M428		LP-HYS	
273	This study	pmagpy-1.43b	349	u			273	SIO-Maud	unknown	-2.887e-08	g	M428:LP-HYS	-1.127e-01	M428		LP-HYS	
273	This study	pmagpy-1.43b	350	u			273	SIO-Maud	unknown	-2.855e-08	g	M428:LP-HYS	-1.087e-01	M428		LP-HYS	
273	This study	pmagpy-1.43b	351	u			273	SIO-Maud	unknown	-2.812e-08	g	M428:LP-HYS	-1.047e-01	M428		LP-HYS	
273	This study	pmagpy-1.43b	352	u			273	SIO-Maud	unknown	-2.776e-08	g	M428:LP-HYS	-1.007e-01	M428		LP-HYS	
273	This study	pmagpy-1.43b	353	u			273	SIO-Maud	unknown	-2.731e-08	g	M428:LP-HYS	-9.673e-02	M428		LP-HYS	
273	This study	pmagpy-1.43b	354	u			273	SIO-Maud	unknown	-2.688e-08	g	M428:LP-HYS	-9.272e-02	M428		LP-HYS	
273	This study	pmagpy-1.43b	355	u			273	SIO-Maud	unknown	-2.647e-08	g	M428:LP-HYS	-8.873e-02	M428		LP-HYS	
273	This study	pmagpy-1.43b	356	u			273	SIO-Maud	unknown	-2.599e-08	g	M428:LP-HYS	-8.474e-02	M428		LP-HYS	
273	This study	pmagpy-1.43b	357	u			273	SIO-Maud	unknown	-2.549e-08	g	M428:LP-HYS	-8.074e-02	M428		LP-HYS	
273	This study	pmagpy-1.43b	358	u			273	SIO-Maud	unknown	-2.499e-08	g	M428:LP-HYS	-7.672e-02	M428		LP-HYS	
273	This study	pmagpy-1.43b	359	u			273	SIO-Maud	unknown	-2.440e-08	g	M428:LP-HYS	-7.273e-02	M428		LP-HYS	
273	This study	pmagpy-1.43b	360	u			273	SIO-Maud	unknown	-2.381e-08	g	M428:LP-HYS	-6.874e-02	M428		LP-HYS	
273	This study	pmagpy-1.43b	361	u			273	SIO-Maud	unknown	-2.326e-08	g	M428:LP-HYS	-6.475e-02	M428		LP-HYS	
273	This study	pmagpy-1.43b	362	u			273	SIO-Maud	unknown	-2.260e-08	g	M428:LP-HYS	-6.076e-02	M428		LP-HYS	
273	This study	pmagpy-1.43b	363	u			273	SIO-Maud	unknown	-2.189e-08	g	M428:LP-HYS	-5.675e-02	M428		LP-HYS	
273	This study	pmagpy-1.43b	364	u			273	SIO-Maud	unknown	-2.120e-08	g	M428:LP-HYS	-5.274e-02	M428		LP-HYS	
273	This study	pmagpy-1.43b	365	u			273	SIO-Maud	unknown	-2.041e-08	g	M428:LP-HYS	-4.874e-02	M428		LP-HYS	
273	This study	pmagpy-1.43b	366	u			273	SIO-Maud	unknown	-1.965e-08	g	M428:LP-HYS	-4.474e-02	M428		LP-HYS	
273	This study	pmagpy-1.43b	367	u			273	SIO-Maud	unknown	-1.884e-08	g	M428:LP-HYS	-4.075e-02	M428		LP-HYS	
273	This study	pmagpy-1.43b	368	u			273	SIO-Maud	unknown	-1.795e-08	g	M428:LP-HYS	-3.677e-02	M428		LP-HYS	
273	This study	pmagpy-1.43b	369	u			273	SIO-Maud	unknown	-1.704e-08	g	M428:LP-HYS	-3.279e-02	M428		LP-HYS	
273	This study	pmagpy-1.43b	370	u			273	SIO-Maud	unknown	-1.606e-08	g	M428:LP-HYS	-2.874e-02	M428		LP-HYS	
273	This study	pmagpy-1.43b	371	u			273	SIO-Maud	unknown	-1.496e-08	g	M428:LP-HYS	-2.474e-02	M428		LP-HYS	
273	This study	pmagpy-1.43b	372	u			273	SIO-Maud	unknown	-1.385e-08	g	M428:LP-HYS	-2.075e-02	M428		LP-HYS	
273	This study	pmagpy-1.43b	373	u			273	SIO-Maud	unknown	-1.257e-08	g	M428:LP-HYS	-1.674e-02	M428		LP-HYS	
273	This study	pmagpy-1.43b	374	u			273	SIO-Maud	unknown	-1.128e-08	g	M428:LP-HYS	-1.274e-02	M428		LP-HYS	
273	This study	pmagpy-1.43b	375	u			273	SIO-Maud	unknown	-9.833e-09	g	M428:LP-HYS	-8.742e-03	M428		LP-HYS	
273	This study	pmagpy-1.43b	376	u			273	SIO-Maud	unknown	-8.235e-09	g	M428:LP-HYS	-4.739e-03	M428		LP-HYS	
273	This study	pmagpy-1.43b	377	u			273	SIO-Maud	unknown	-6.384e-09	g	M428:LP-HYS	-7.346e-04	M428		LP-HYS	
273	This study	pmagpy-1.43b	378	u			273	SIO-Maud	unknown	-4.357e-09	g	M428:LP-HYS	3.253e-03	M428		LP-HYS	
273	This study	pmagpy-1.43b	379	u			273	SIO-Maud	unknown	-2.450e-09	g	M428:LP-HYS	7.247e-03	M428		LP-HYS	
273	This study	pmagpy-1.43b	380	u			273	SIO-Maud	unknown	-5.276e-10	g	M428:LP-HYS	1.124e-02	M428		LP-HYS	
